55.876180,-4.291580
55.875563,-4.290936
55.875714,-4.291473
55.875598,-4.291945
55.875687,-4.292478
55.876339,-4.292213
55.876643,-4.291815
55.875461,-4.293008
55.877404,-4.290533
55.877498,-4.290283
55.877397,-4.291364
55.876101,-4.292407
55.875299,-4.292567
55.878319,-4.285279
55.877266,-4.290685
55.876970,-4.289660
55.876715,-4.289869
55.877083,-4.288947
55.877112,-4.288357
55.875965,-4.289137
55.875372,-4.289598
55.875561,-4.290073
55.876557,-4.288724
55.876317,-4.289510
55.876178,-4.290205
55.876446,-4.290301
55.878113,-4.287665
55.877604,-4.287987
55.877906,-4.287669
55.877068,-4.284438
55.877752,-4.286796
55.877994,-4.288265
55.877422,-4.283739
55.877340,-4.282855
55.877179,-4.282318
55.876341,-4.282924
55.877430,-4.285754
55.876364,-4.283629
55.876562,-4.284584
55.876943,-4.285837
55.877087,-4.285334
55.877213,-4.286765
55.877729,-4.288522
55.877896,-4.285302
55.874910,-4.290738
55.875903,-4.282771
55.875927,-4.282468
55.875743,-4.281722
55.876942,-4.280530
55.876512,-4.281943
55.875420,-4.281208
55.877306,-4.281302
55.876295,-4.280556
55.874589,-4.291086
55.875410,-4.280760
55.875839,-4.279426
55.874895,-4.280905
55.875262,-4.281982
55.875541,-4.282909
55.874584,-4.281191
55.876286,-4.285367
55.875938,-4.285267
55.875473,-4.285623
55.875448,-4.285046
55.875839,-4.284270
55.875319,-4.284239
55.875366,-4.283619
55.874807,-4.283746
55.874704,-4.281997
55.874739,-4.281551
55.874221,-4.282384
55.875093,-4.284786
55.875182,-4.282872
55.875426,-4.286228
55.875155,-4.281944
55.874570,-4.283923
55.874139,-4.287271
55.873847,-4.287030
55.873794,-4.287475
55.873033,-4.286791
55.874778,-4.286238
55.874445,-4.285323
55.874091,-4.284551
55.873817,-4.284759
55.873335,-4.285066
55.873131,-4.285901
55.872658,-4.286225
55.872598,-4.285582
55.872283,-4.286539
55.872474,-4.284999
55.873109,-4.284653
55.873270,-4.284215
55.873677,-4.284095
55.873317,-4.284617
55.873971,-4.283712
55.874200,-4.283023
55.873672,-4.283407
55.872434,-4.284246
55.871999,-4.283932
55.872311,-4.283583
55.872222,-4.283050
55.871986,-4.282717
55.872288,-4.282415
55.872818,-4.283405
55.872526,-4.282157
55.872787,-4.282636
55.873033,-4.282938
55.872753,-4.282058
55.873128,-4.283151
55.873652,-4.282495
55.873692,-4.282769
55.873899,-4.282301
55.873444,-4.282115
55.876131,-4.286014
55.876145,-4.286686
55.875772,-4.285976
55.875656,-4.286385
55.873829,-4.294718
55.874864,-4.286962
55.875617,-4.287070
55.874925,-4.287557
55.874016,-4.287616
55.874187,-4.288089
55.873291,-4.288900
55.873160,-4.288221
55.872980,-4.290144
55.872760,-4.289428
55.873587,-4.290852
55.873747,-4.291405
55.877098,-4.291986
55.871746,-4.288345
55.873405,-4.291944
55.877377,-4.289060
55.877039,-4.287905
55.876928,-4.287595
55.876675,-4.286685
55.876533,-4.286597
55.876721,-4.287119
55.876126,-4.288203
55.875269,-4.288824
55.876394,-4.287308
